Prediction,Score,True_Label,Correct
1,0.7703125,1,True
0,0.0,1,False
0,0.0,1,False
0,0.0,0,True
0,0.0,1,False
1,0.7038194444444444,1,True
1,0.6899305555555555,1,True
0,0.0,1,False
1,0.7632812499999999,1,True
0,0.0,1,False
1,0.6916666666666667,1,True
0,0.0,0,True
0,0.0,0,True
0,0.0,1,False
1,0.6897727272727272,1,True
0,0.0,1,False
0,0.0,1,False
0,0.0,0,True
0,0.0,0,True
0,0.0,1,False
0,0.0,0,True
0,0.0,1,False
0,0.0,1,False
0,0.0,1,False
0,0.0,0,True
0,0.0,0,True
0,0.0,1,False
0,0.0,0,True
0,0.0,1,False
1,0.76796875,1,True
1,0.7703125,1,True
1,0.76796875,1,True
1,0.6912499999999999,0,False
1,0.69375,1,True
0,0.0,0,True
1,0.6988839285714286,1,True
0,0.0,0,True
0,0.0,1,False
0,0.0,1,False
0,0.0,0,True
0,0.0,0,True
0,0.0,0,True
0,0.0,0,True
1,0.7703125,1,True
1,0.693125,0,False
0,0.0,0,True
0,0.0,1,False
0,0.0,0,True
0,0.0,0,True
0,0.0,1,False
0,0.0,0,True
0,0.0,1,False
0,0.0,1,False
1,0.7703125,1,True
1,0.696875,1,True
0,0.0,0,True
0,0.0,0,True
0,0.0,0,True
0,0.0,1,False
0,0.0,0,True
0,0.0,0,True
1,0.76796875,1,True
1,0.6988839285714286,1,True
0,0.0,0,True
0,0.0,0,True
0,0.0,1,False
0,0.0,0,True
1,0.7703125,1,True
0,0.0,0,True
0,0.0,1,False
0,0.0,1,False
0,0.0,1,False
0,0.0,0,True
0,0.0,1,False
1,0.7703125,1,True
0,0.0,1,False
1,0.7632812499999999,1,True
0,0.0,0,True
0,0.0,0,True
0,0.0,1,False
0,0.0,0,True
1,0.68984375,1,True
0,0.0,0,True
1,0.7703125,1,True
1,0.7632812499999999,1,True
0,0.0,0,True
0,0.0,0,True
1,0.7703125,1,True
0,0.0,0,True
0,0.0,0,True
1,0.696875,1,True
0,0.0,1,False
0,0.0,1,False
0,0.0,0,True
0,0.0,1,False
0,0.0,0,True
0,0.0,1,False
0,0.0,0,True
0,0.0,1,False
0,0.0,1,False
0,0.0,0,True
1,0.6899038461538461,0,False
0,0.0,1,False
0,0.0,0,True
0,0.0,1,False
1,0.76796875,1,True
1,0.696875,1,True
0,0.0,1,False
0,0.0,0,True
1,0.696875,1,True
0,0.0,1,False
0,0.0,1,False
0,0.0,0,True
1,0.7703125,1,True
0,0.0,1,False
0,0.0,0,True
0,0.0,0,True
0,0.0,0,True
0,0.0,1,False
0,0.0,0,True
0,0.0,1,False
1,0.6988839285714286,1,True
0,0.0,0,True
0,0.0,0,True
1,0.7632812499999999,1,True
0,0.0,0,True
0,0.0,0,True
0,0.0,0,True
0,0.0,1,False
1,0.7038194444444444,1,True
0,0.0,0,True
1,0.696875,1,True
0,0.0,0,True
0,0.0,0,True
0,0.0,1,False
0,0.0,0,True
0,0.0,1,False
0,0.0,0,True
0,0.0,1,False
0,0.0,1,False
0,0.0,0,True
0,0.0,1,False
0,0.0,0,True
0,0.0,1,False
1,0.7038194444444444,1,True
0,0.0,1,False
0,0.0,1,False
0,0.0,0,True
0,0.0,1,False
0,0.0,0,True
0,0.0,0,True
0,0.0,0,True
0,0.0,1,False
1,0.76796875,1,True
0,0.0,1,False
0,0.0,0,True
0,0.0,0,True
0,0.0,1,False
0,0.0,1,False
0,0.0,0,True
0,0.0,0,True
0,0.0,0,True
0,0.0,0,True
0,0.0,1,False
0,0.0,0,True
1,0.690625,1,True
1,0.6988839285714286,1,True
0,0.0,1,False
0,0.0,1,False
0,0.0,0,True
0,0.0,0,True
0,0.0,0,True
1,0.7038194444444444,1,True
0,0.0,1,False
0,0.0,0,True
0,0.0,0,True
0,0.0,0,True
1,0.7703125,1,True
0,0.0,0,True
0,0.0,0,True
0,0.0,1,False
1,0.7632812499999999,1,True
0,0.0,0,True
0,0.0,1,False
0,0.0,0,True
0,0.0,0,True
0,0.0,0,True
0,0.0,1,False
0,0.0,0,True
0,0.0,1,False
1,0.7038194444444444,1,True
0,0.0,1,False
1,0.696875,1,True
1,0.76796875,1,True
0,0.0,1,False
0,0.0,0,True
0,0.0,0,True
0,0.0,1,False
0,0.0,0,True
0,0.0,0,True
0,0.0,0,True
0,0.0,1,False
0,0.0,1,False
0,0.0,1,False
0,0.0,0,True
0,0.0,1,False
0,0.0,1,False
0,0.0,0,True
0,0.0,1,False
0,0.0,1,False
0,0.0,1,False
0,0.0,0,True
1,0.6988839285714286,1,True
0,0.0,1,False
0,0.0,1,False
0,0.0,0,True
0,0.0,0,True
0,0.0,0,True
1,0.7038194444444444,1,True
1,0.696875,1,True
0,0.0,1,False
0,0.0,1,False
0,0.0,1,False
0,0.0,0,True
1,0.76796875,1,True
0,0.0,0,True
0,0.0,1,False
0,0.0,0,True
0,0.0,0,True
1,0.7703125,1,True
0,0.0,0,True
0,0.0,0,True
0,0.0,0,True
0,0.0,1,False
0,0.0,1,False
0,0.0,1,False
1,0.7703125,1,True
0,0.0,1,False
0,0.0,0,True
1,0.696875,1,True
1,0.7632812499999999,1,True
1,0.696875,1,True
1,0.6916666666666667,1,True
0,0.0,0,True
0,0.0,0,True
0,0.0,0,True
0,0.0,0,True
1,0.7038194444444444,1,True
1,0.6988839285714286,1,True
0,0.0,1,False
0,0.0,1,False
0,0.0,0,True
0,0.0,0,True
0,0.0,0,True
0,0.0,0,True
1,0.69546875,1,True
1,0.6946428571428571,1,True
0,0.0,1,False
0,0.0,1,False
1,0.7632812499999999,1,True
0,0.0,1,False
0,0.0,0,True
0,0.0,0,True
0,0.0,0,True
1,0.6988839285714286,1,True
0,0.0,0,True
1,0.6988839285714286,1,True
0,0.0,1,False
0,0.0,1,False
0,0.0,1,False
0,0.0,1,False
1,0.6916666666666667,1,True
1,0.7703125,1,True
0,0.0,0,True
0,0.0,1,False
0,0.0,0,True
0,0.0,0,True
1,0.6916666666666667,1,True
1,0.6916666666666667,1,True
0,0.0,1,False
0,0.0,1,False
0,0.0,0,True
1,0.69375,1,True
0,0.0,0,True
0,0.0,0,True
0,0.0,1,False
0,0.0,1,False
0,0.0,0,True
0,0.0,0,True
0,0.0,0,True
1,0.703125,1,True
0,0.0,0,True
0,0.0,1,False
0,0.0,0,True
1,0.7703125,1,True
0,0.0,1,False
0,0.0,0,True
1,0.7703125,1,True
1,0.6904166666666667,1,True
0,0.0,0,True
0,0.0,0,True
0,0.0,0,True
1,0.7632812499999999,1,True
0,0.0,0,True
1,0.7632812499999999,1,True
0,0.0,1,False
0,0.0,1,False
0,0.0,1,False
0,0.0,1,False
0,0.0,0,True
0,0.0,0,True
0,0.0,0,True
0,0.0,1,False
1,0.7703125,1,True
0,0.0,1,False
0,0.0,1,False
0,0.0,1,False
0,0.0,0,True
1,0.7703125,1,True
0,0.0,1,False
0,0.0,0,True
1,0.76796875,1,True
1,0.6916666666666667,1,True
0,0.0,0,True
0,0.0,1,False
0,0.0,0,True
0,0.0,0,True
0,0.0,1,False
0,0.0,0,True
0,0.0,0,True
1,0.6916666666666667,1,True
1,0.6916666666666667,1,True
0,0.0,0,True
1,0.7020833333333333,1,True
0,0.0,0,True
0,0.0,1,False
0,0.0,0,True
0,0.0,0,True
0,0.0,0,True
0,0.0,0,True
0,0.0,1,False
1,0.76796875,1,True
0,0.0,1,False
0,0.0,1,False
0,0.0,0,True
1,0.7632812499999999,1,True
1,0.696875,1,True
0,0.0,1,False
0,0.0,1,False
0,0.0,0,True
1,0.7703125,1,True
0,0.0,1,False
1,0.703125,1,True
0,0.0,0,True
0,0.0,0,True
0,0.0,0,True
1,0.7703125,1,True
0,0.0,0,True
1,0.7703125,1,True
0,0.0,0,True
1,0.68984375,1,True
0,0.0,0,True
0,0.0,0,True
0,0.0,0,True
0,0.0,1,False
0,0.0,0,True
0,0.0,0,True
0,0.0,1,False
0,0.0,1,False
1,0.76796875,1,True
0,0.0,0,True
0,0.0,1,False
0,0.0,1,False
0,0.0,1,False
0,0.0,1,False
0,0.0,0,True
0,0.0,1,False
1,0.696875,1,True
0,0.0,1,False
0,0.0,0,True
0,0.0,0,True
0,0.0,1,False
0,0.0,1,False
0,0.0,1,False
0,0.0,0,True
0,0.0,1,False
0,0.0,1,False
0,0.0,0,True
0,0.0,1,False
0,0.0,1,False
0,0.0,0,True
0,0.0,1,False
0,0.0,1,False
1,0.7632812499999999,1,True
0,0.0,0,True
1,0.7038194444444444,1,True
1,0.7038194444444444,1,True
0,0.0,0,True
0,0.0,0,True
1,0.7703125,1,True
0,0.0,0,True
0,0.0,0,True
1,0.696875,1,True
1,0.76796875,1,True
0,0.0,0,True
0,0.0,1,False
1,0.6916666666666667,1,True
0,0.0,1,False
0,0.0,1,False
0,0.0,0,True
0,0.0,0,True
0,0.0,0,True
0,0.0,1,False
1,0.7703125,1,True
1,0.696875,1,True
0,0.0,0,True
0,0.0,1,False
0,0.0,1,False
0,0.0,0,True
0,0.0,0,True
0,0.0,0,True
0,0.0,0,True
0,0.0,0,True
1,0.696875,1,True
0,0.0,1,False
0,0.0,0,True
0,0.0,1,False
0,0.0,1,False
0,0.0,0,True
0,0.0,0,True
0,0.0,0,True
0,0.0,1,False
1,0.7703125,1,True
0,0.0,0,True
0,0.0,0,True
1,0.696875,1,True
0,0.0,0,True
0,0.0,0,True
0,0.0,0,True
0,0.0,0,True
0,0.0,0,True
0,0.0,0,True
0,0.0,0,True
0,0.0,0,True
0,0.0,1,False
0,0.0,1,False
0,0.0,1,False
0,0.0,1,False
0,0.0,1,False
0,0.0,0,True
0,0.0,0,True
0,0.0,0,True
0,0.0,0,True
0,0.0,0,True
1,0.7632812499999999,1,True
1,0.7703125,1,True
0,0.0,1,False
0,0.0,0,True
0,0.0,0,True
1,0.7038194444444444,1,True
0,0.0,1,False
0,0.0,1,False
1,0.69375,1,True
0,0.0,0,True
0,0.0,1,False
0,0.0,0,True
1,0.6916666666666667,1,True
0,0.0,0,True
0,0.0,1,False
1,0.6940625,1,True
0,0.0,0,True
0,0.0,1,False
0,0.0,0,True
0,0.0,0,True
0,0.0,0,True
0,0.0,0,True
0,0.0,1,False
1,0.690625,1,True
1,0.7632812499999999,1,True
0,0.0,1,False
0,0.0,0,True
0,0.0,1,False
1,0.696875,1,True
0,0.0,0,True
0,0.0,1,False
0,0.0,1,False
1,0.7703125,1,True
0,0.0,0,True
1,0.7038194444444444,1,True
1,0.76796875,1,True
0,0.0,1,False
0,0.0,1,False
0,0.0,0,True
0,0.0,1,False
0,0.0,0,True
0,0.0,1,False
0,0.0,0,True
0,0.0,1,False
0,0.0,0,True
0,0.0,0,True
1,0.7703125,1,True
1,0.69234375,0,False
0,0.0,0,True
0,0.0,0,True
0,0.0,0,True
0,0.0,0,True
0,0.0,0,True
0,0.0,1,False
0,0.0,1,False
0,0.0,0,True
0,0.0,0,True
1,0.7632812499999999,1,True
0,0.0,0,True
0,0.0,0,True
0,0.0,0,True
1,0.7632812499999999,1,True
0,0.0,1,False
1,0.6916666666666667,1,True
0,0.0,0,True
0,0.0,1,False
0,0.0,0,True
0,0.0,0,True
0,0.0,0,True
0,0.0,0,True
0,0.0,0,True
0,0.0,0,True
0,0.0,0,True
1,0.6916666666666667,1,True
0,0.0,1,False
0,0.0,0,True
0,0.0,1,False
0,0.0,0,True
0,0.0,1,False
1,0.6916666666666667,1,True
0,0.0,0,True
1,0.6988839285714286,1,True
1,0.7726562499999999,0,False
0,0.0,0,True
1,0.6917279411764705,1,True
1,0.76796875,1,True
0,0.0,0,True
1,0.76796875,1,True
0,0.0,0,True
0,0.0,1,False
0,0.0,0,True
0,0.0,1,False
1,0.6924479166666666,1,True
0,0.0,1,False
1,0.7632812499999999,1,True
0,0.0,1,False
0,0.0,0,True
0,0.0,0,True
0,0.0,0,True
0,0.0,0,True
0,0.0,1,False
0,0.0,0,True
0,0.0,0,True
0,0.0,1,False
1,0.7038194444444444,1,True
0,0.0,1,False
0,0.0,1,False
0,0.0,1,False
0,0.0,1,False
0,0.0,0,True
0,0.0,1,False
1,0.69375,1,True
0,0.0,1,False
0,0.0,0,True
1,0.7703125,1,True
0,0.0,1,False
1,0.7632812499999999,1,True
0,0.0,1,False
0,0.0,0,True
0,0.0,1,False
1,0.7632812499999999,1,True
0,0.0,0,True
0,0.0,0,True
0,0.0,1,False
0,0.0,0,True
0,0.0,1,False
0,0.0,1,False
1,0.696875,1,True
0,0.0,1,False
0,0.0,0,True
0,0.0,0,True
1,0.7632812499999999,1,True
0,0.0,0,True
0,0.0,0,True
0,0.0,1,False
0,0.0,0,True
0,0.0,0,True
1,0.7632812499999999,1,True
0,0.0,0,True
0,0.0,0,True
0,0.0,0,True
1,0.7038194444444444,1,True
0,0.0,0,True
0,0.0,1,False
0,0.0,1,False
0,0.0,1,False
0,0.0,0,True
0,0.0,0,True
0,0.0,0,True
0,0.0,1,False
0,0.0,1,False
1,0.6916666666666667,1,True
1,0.7038194444444444,1,True
0,0.0,1,False
0,0.0,1,False
0,0.0,1,False
0,0.0,1,False
1,0.6916666666666667,1,True
0,0.0,0,True
0,0.0,0,True
0,0.0,0,True
0,0.0,1,False
1,0.7703125,1,True
1,0.76796875,1,True
0,0.0,1,False
0,0.0,0,True
0,0.0,1,False
0,0.0,1,False
0,0.0,0,True
0,0.0,0,True
0,0.0,0,True
1,0.7703125,1,True
1,0.7703125,1,True
0,0.0,1,False
1,0.6897916666666667,1,True
0,0.0,0,True
0,0.0,0,True
0,0.0,0,True
1,0.7632812499999999,1,True
0,0.0,1,False
1,0.6908088235294118,1,True
1,0.696875,1,True
0,0.0,1,False
0,0.0,1,False
0,0.0,1,False
0,0.0,1,False
0,0.0,0,True
0,0.0,0,True
1,0.696875,1,True
0,0.0,0,True
0,0.0,1,False
0,0.0,1,False
0,0.0,1,False
0,0.0,0,True
1,0.7038194444444444,1,True
0,0.0,1,False
1,0.696875,1,True
0,0.0,0,True
0,0.0,0,True
0,0.0,0,True
0,0.0,0,True
0,0.0,0,True
1,0.6926339285714286,0,False
0,0.0,0,True
0,0.0,1,False
0,0.0,0,True
1,0.7632812499999999,1,True
0,0.0,1,False
1,0.69375,1,True
0,0.0,0,True
0,0.0,0,True
0,0.0,0,True
0,0.0,1,False
0,0.0,1,False
0,0.0,1,False
1,0.68984375,1,True
1,0.7703125,1,True
0,0.0,0,True
0,0.0,1,False
0,0.0,0,True
0,0.0,1,False
0,0.0,1,False
0,0.0,0,True
0,0.0,1,False
0,0.0,1,False
0,0.0,1,False
0,0.0,1,False
0,0.0,0,True
1,0.7038194444444444,1,True
0,0.0,0,True
0,0.0,0,True
0,0.0,0,True
0,0.0,1,False
0,0.0,0,True
0,0.0,0,True
1,0.7703125,1,True
0,0.0,0,True
0,0.0,0,True
0,0.0,1,False
1,0.696875,1,True
0,0.0,0,True
0,0.0,0,True
1,0.76796875,1,True
0,0.0,1,False
1,0.6988839285714286,1,True
1,0.6916666666666667,1,True
0,0.0,1,False
0,0.0,1,False
0,0.0,1,False
0,0.0,0,True
0,0.0,0,True
0,0.0,0,True
0,0.0,1,False
0,0.0,1,False
1,0.696875,1,True
0,0.0,0,True
0,0.0,0,True
0,0.0,1,False
0,0.0,0,True
0,0.0,1,False
0,0.0,1,False
0,0.0,0,True
0,0.0,1,False
0,0.0,0,True
0,0.0,0,True
0,0.0,0,True
1,0.76796875,1,True
0,0.0,0,True
0,0.0,0,True
1,0.6916666666666667,1,True
1,0.6916666666666667,1,True
0,0.0,0,True
0,0.0,1,False
0,0.0,0,True
0,0.0,1,False
0,0.0,1,False
0,0.0,0,True
0,0.0,1,False
0,0.0,0,True
0,0.0,0,True
0,0.0,1,False
0,0.0,1,False
0,0.0,1,False
0,0.0,1,False
0,0.0,0,True
0,0.0,1,False
0,0.0,0,True
0,0.0,1,False
0,0.0,0,True
0,0.0,0,True
0,0.0,0,True
0,0.0,0,True
0,0.0,0,True
0,0.0,0,True
1,0.6916666666666667,1,True
0,0.0,1,False
0,0.0,0,True
0,0.0,0,True
0,0.0,0,True
0,0.0,1,False
0,0.0,1,False
0,0.0,0,True
1,0.696875,1,True
0,0.0,1,False
0,0.0,0,True
0,0.0,0,True
0,0.0,0,True
0,0.0,0,True
0,0.0,1,False
1,0.6974431818181818,1,True
0,0.0,1,False
1,0.7703125,1,True
0,0.0,0,True
0,0.0,1,False
0,0.0,0,True
1,0.696875,1,True
0,0.0,1,False
0,0.0,0,True
0,0.0,0,True
0,0.0,0,True
0,0.0,1,False
1,0.76796875,1,True
0,0.0,1,False
1,0.6916666666666667,1,True
0,0.0,0,True
0,0.0,1,False
1,0.7038194444444444,1,True
0,0.0,0,True
0,0.0,1,False
0,0.0,1,False
0,0.0,0,True
0,0.0,0,True
0,0.0,0,True
0,0.0,0,True
0,0.0,1,False
0,0.0,0,True
1,0.76796875,1,True
0,0.0,1,False
0,0.0,0,True
0,0.0,1,False
0,0.0,1,False
0,0.0,0,True
0,0.0,0,True
1,0.7703125,1,True
0,0.0,1,False
1,0.6951704545454546,1,True
0,0.0,1,False
0,0.0,1,False
0,0.0,0,True
0,0.0,0,True
0,0.0,0,True
0,0.0,0,True
1,0.6916666666666667,1,True
0,0.0,0,True
1,0.69375,1,True
0,0.0,1,False
0,0.0,1,False
1,0.7703125,1,True
1,0.69375,1,True
0,0.0,1,False
1,0.6988839285714286,1,True
0,0.0,0,True
0,0.0,1,False
0,0.0,1,False
0,0.0,0,True
0,0.0,1,False
1,0.696875,1,True
0,0.0,0,True
0,0.0,1,False
0,0.0,0,True
0,0.0,1,False
1,0.6935416666666666,1,True
0,0.0,1,False
1,0.76796875,1,True
0,0.0,1,False
1,0.6988839285714286,1,True
0,0.0,0,True
0,0.0,0,True
0,0.0,1,False
0,0.0,1,False
0,0.0,0,True
0,0.0,1,False
0,0.0,1,False
0,0.0,0,True
0,0.0,0,True
0,0.0,1,False
1,0.69078125,1,True
1,0.7703125,1,True
1,0.696875,1,True
1,0.696875,1,True
0,0.0,0,True
0,0.0,0,True
0,0.0,0,True
0,0.0,0,True
0,0.0,1,False
0,0.0,0,True
0,0.0,1,False
1,0.7632812499999999,1,True
0,0.0,0,True
0,0.0,1,False
0,0.0,0,True
0,0.0,1,False
0,0.0,1,False
0,0.0,0,True
0,0.0,0,True
0,0.0,0,True
0,0.0,0,True
0,0.0,1,False
1,0.7703125,1,True
0,0.0,1,False
0,0.0,0,True
0,0.0,1,False
0,0.0,1,False
0,0.0,1,False
0,0.0,0,True
0,0.0,1,False
0,0.0,0,True
1,0.6988839285714286,1,True
0,0.0,0,True
0,0.0,0,True
0,0.0,0,True
0,0.0,0,True
0,0.0,1,False
0,0.0,0,True
0,0.0,0,True
0,0.0,1,False
0,0.0,0,True
0,0.0,1,False
1,0.7703125,1,True
0,0.0,1,False
1,0.6925,1,True
0,0.0,0,True
0,0.0,1,False
0,0.0,1,False
0,0.0,0,True
0,0.0,1,False
0,0.0,1,False
1,0.6916666666666667,1,True
0,0.0,0,True
0,0.0,0,True
0,0.0,0,True
0,0.0,0,True
0,0.0,1,False
0,0.0,1,False
0,0.0,1,False
0,0.0,1,False
0,0.0,1,False
1,0.6916666666666667,1,True
0,0.0,0,True
0,0.0,0,True
0,0.0,1,False
0,0.0,1,False
0,0.0,1,False
0,0.0,0,True
0,0.0,0,True
1,0.7038194444444444,1,True
0,0.0,0,True
1,0.696875,1,True
0,0.0,0,True
1,0.7038194444444444,1,True
0,0.0,1,False
1,0.7632812499999999,1,True
1,0.6916666666666667,1,True
0,0.0,0,True
0,0.0,1,False
0,0.0,0,True
0,0.0,0,True
0,0.0,0,True
1,0.6988839285714286,1,True
0,0.0,1,False
0,0.0,0,True
0,0.0,0,True
1,0.7703125,1,True
0,0.0,0,True
0,0.0,1,False
0,0.0,1,False
1,0.6919407894736842,1,True
0,0.0,1,False
0,0.0,0,True
1,0.696875,1,True
1,0.6912499999999999,1,True
0,0.0,0,True
0,0.0,1,False
0,0.0,1,False
0,0.0,1,False
0,0.0,1,False
0,0.0,1,False
0,0.0,1,False
0,0.0,1,False
0,0.0,0,True
0,0.0,1,False
0,0.0,0,True
0,0.0,0,True
0,0.0,1,False
0,0.0,1,False
0,0.0,0,True
1,0.691015625,1,True
1,0.696875,1,True
0,0.0,1,False
1,0.6916666666666667,1,True
0,0.0,1,False
0,0.0,1,False
0,0.0,0,True
0,0.0,0,True
1,0.6916666666666667,1,True
1,0.69375,0,False
0,0.0,1,False
1,0.6903409090909091,0,False
1,0.696875,1,True
0,0.0,0,True
0,0.0,0,True
0,0.0,1,False
0,0.0,0,True
0,0.0,1,False
0,0.0,1,False
1,0.7703125,1,True
0,0.0,1,False
0,0.0,1,False
0,0.0,0,True
1,0.7703125,1,True
0,0.0,0,True
0,0.0,0,True
1,0.6988839285714286,1,True
1,0.7038194444444444,1,True
0,0.0,1,False
0,0.0,0,True
1,0.6895833333333333,1,True
0,0.0,0,True
0,0.0,1,False
1,0.76796875,1,True
0,0.0,1,False
0,0.0,0,True
0,0.0,0,True
0,0.0,0,True
1,0.6916666666666667,1,True
0,0.0,1,False
0,0.0,0,True
1,0.7703125,1,True
0,0.0,0,True
0,0.0,0,True
1,0.76796875,1,True
0,0.0,0,True
0,0.0,0,True
0,0.0,0,True
0,0.0,0,True
0,0.0,0,True
1,0.7632812499999999,1,True
0,0.0,0,True
0,0.0,0,True
0,0.0,1,False
0,0.0,0,True
1,0.76796875,1,True
1,0.76796875,1,True
0,0.0,1,False
0,0.0,1,False
1,0.6916666666666667,1,True
0,0.0,1,False
0,0.0,0,True
0,0.0,1,False
0,0.0,1,False
1,0.7703125,1,True
1,0.69609375,1,True
0,0.0,1,False
1,0.7038194444444444,1,True
0,0.0,0,True
0,0.0,0,True
0,0.0,0,True
1,0.76796875,1,True
0,0.0,0,True
1,0.76796875,1,True
0,0.0,0,True
0,0.0,1,False
1,0.6944444444444444,1,True
1,0.7703125,1,True
0,0.0,1,False
0,0.0,1,False
0,0.0,0,True
1,0.6960526315789474,1,True
0,0.0,1,False
1,0.7632812499999999,1,True
0,0.0,0,True
0,0.0,0,True
1,0.76796875,1,True
0,0.0,1,False
0,0.0,0,True
0,0.0,0,True
0,0.0,1,False
0,0.0,1,False
0,0.0,0,True
1,0.7703125,1,True
0,0.0,0,True
0,0.0,0,True
0,0.0,1,False
0,0.0,1,False
0,0.0,0,True
0,0.0,1,False
0,0.0,0,True
0,0.0,0,True
1,0.6916666666666667,1,True
1,0.7632812499999999,1,True
0,0.0,1,False
0,0.0,0,True
1,0.7703125,1,True
1,0.7703125,1,True
1,0.6916666666666667,1,True
0,0.0,0,True
0,0.0,0,True
0,0.0,0,True
0,0.0,1,False
1,0.76796875,1,True
1,0.7703125,1,True
0,0.0,1,False
0,0.0,0,True
0,0.0,0,True
0,0.0,0,True
0,0.0,0,True
0,0.0,0,True
0,0.0,0,True
1,0.6898026315789474,1,True
0,0.0,0,True
0,0.0,0,True
0,0.0,0,True
1,0.7703125,1,True
0,0.0,1,False
1,0.696875,1,True
0,0.0,0,True
0,0.0,0,True
0,0.0,0,True
1,0.6974431818181818,1,True
1,0.69375,1,True
0,0.0,0,True
0,0.0,1,False
1,0.696875,1,True
0,0.0,0,True
0,0.0,1,False
0,0.0,0,True
0,0.0,0,True
0,0.0,1,False
0,0.0,1,False
0,0.0,1,False
1,0.76796875,1,True
0,0.0,0,True
1,0.7703125,1,True
0,0.0,0,True
0,0.0,1,False
0,0.0,0,True
0,0.0,0,True
0,0.0,0,True
1,0.703125,1,True
1,0.696875,1,True
0,0.0,0,True
0,0.0,1,False
0,0.0,1,False
1,0.7632812499999999,1,True
0,0.0,1,False
0,0.0,0,True
1,0.7703125,1,True
0,0.0,0,True
